sensor_ts,system_ts
4384321129,1754204292951978.8
4384354449,1754204292985273.8
4384387769,1754204293019697.8
4384421086,1754204293051947.5
4384454403,1754204293085216.0
4384487722,1754204293118563.5
4384521041,1754204293151836.8
4384554359,1754204293186189.8
4384587677,1754204293218528.5
4384620997,1754204293252813.5
4384654313,1754204293285162.2
4384687633,1754204293318467.5
4384720951,1754204293351746.2
4384754269,1754204293386102.5
4384787587,1754204293418494.2
4384820906,1754204293451735.5
4384854225,1754204293485062.5
4384887542,1754204293518373.5
4384920861,1754204293551667.5
4384954180,1754204293586041.8
4384987497,1754204293618359.2
4385020816,1754204293651669.0
4385054134,1754204293684964.5
4385087452,1754204293718278.0
4385120772,1754204293751627.5
4385154090,1754204293784923.0
4385187409,1754204293818321.0
4385220726,1754204293851592.8
4385254044,1754204293884858.2
4385287361,1754204293918216.0
4385320681,1754204293951531.2
4385354000,1754204293984788.0
4385387318,1754204294019136.5
4385420635,1754204294051442.5
4385453955,1754204294084764.5
4385487273,1754204294118106.2
4385520593,1754204294151405.0
4385553909,1754204294184722.2
4385587227,1754204294218125.0
4385620545,1754204294251345.2
4385653864,1754204294284702.2
4385687183,1754204294318992.8
4385720500,1754204294351299.8
4385753818,1754204294385593.2
4385787137,1754204294418870.8
4385820457,1754204294451157.2
4385853773,1754204294484587.8
4385887093,1754204294517814.8
4385920411,1754204294551123.5
4385953728,1754204294585525.5
4385987046,1754204294617959.8
4386020367,1754204294651213.2
4386053684,1754204294684518.5
4386087002,1754204294717820.0
4386120321,1754204294752189.5
4386153639,1754204294784470.2
4386186958,1754204294817788.2
4386220277,1754204294851747.5
4386253595,1754204294885060.5
4386286912,1754204294919417.8
4386320230,1754204294951570.2
4386353549,1754204294984896.2
4386386867,1754204295018308.5
4386420185,1754204295051556.8
4386453505,1754204295084898.0
4386486824,1754204295118204.2
4386520142,1754204295151556.2
4386553459,1754204295184699.5
4386586776,1754204295218039.2
4386620097,1754204295251392.5
4386653414,1754204295284983.8
4386686732,1754204295318271.5
4386720051,1754204295351635.5
4386753371,1754204295384628.2
4386786688,1754204295417994.2
4386820005,1754204295451310.8
4386853324,1754204295484724.5
4386886642,1754204295518013.0
4386919960,1754204295551334.2
4386953281,1754204295584577.5
4386986600,1754204295618875.5
4387019916,1754204295652189.5
4387053234,1754204295684500.2
4387086552,1754204295718829.8
4387119872,1754204295751133.8
4387153189,1754204295784627.0
4387186508,1754204295817927.2
4387219826,1754204295852233.2
4387253144,1754204295884550.5
4387286462,1754204295917783.5
4387319780,1754204295951202.5
4387353099,1754204295985508.2
4387386417,1754204296018818.0
4387419737,1754204296052121.5
4387453055,1754204296085429.0
4387486372,1754204296118778.5
4387519691,1754204296151113.8
4387553010,1754204296185323.5
4387586328,1754204296217783.5
4387619647,1754204296252049.0
4387652965,1754204296285341.8
4387686283,1754204296318643.8
4387719601,1754204296352006.2
4387752920,1754204296385160.5
4387786237,1754204296418498.5
4387819555,1754204296451813.8
4387852873,1754204296485273.2
4387886192,1754204296518605.0
4387919513,1754204296551889.0
4387952830,1754204296585182.8
4387986148,1754204296618600.0
4388019468,1754204296651827.0
4388052785,1754204296684079.0
4388086106,1754204296717308.5
4388119421,1754204296751712.5
4388152742,1754204296783952.5
4388186058,1754204296818390.8
4388219375,1754204296850621.0
4388252696,1754204296883977.0
4388286013,1754204296917286.8
4388319332,1754204296951605.0
4388352650,1754204296984955.5
4388385971,1754204297018402.0
4388419287,1754204297051709.0
4388452605,1754204297083985.2
4388485924,1754204297118296.5
4388519242,1754204297151643.8
4388552560,1754204297184966.2
4388585878,1754204297218143.5
4388619195,1754204297250477.2
4388652515,1754204297284798.2
4388685832,1754204297317243.2
4388719151,1754204297351602.0
4388752470,1754204297384903.2
4388785787,1754204297417144.2
4388819105,1754204297451381.5
4388852424,1754204297483674.2
4388885744,1754204297518020.0
4388919062,1754204297550322.5
4388952381,1754204297584688.8
4388985700,1754204297616971.8
4389019017,1754204297651260.0
4389052336,1754204297684594.2
4389085654,1754204297718015.8
4389118972,1754204297751369.5
4389152290,1754204297784696.2
4389185609,1754204297817918.8
4389218927,1754204297851187.2
4389252246,1754204297884523.8
4389285564,1754204297916803.0
4389318882,1754204297951117.2
4389352201,1754204297983449.0
4389385518,1754204298017760.2
4389418837,1754204298049997.8
4389452155,1754204298084328.0
4389485473,1754204298116640.8
4389518792,1754204298150963.2
4389552111,1754204298183299.8
4389585430,1754204298217708.0
4389618747,1754204298250005.5
4389652066,1754204298283340.5
4389685385,1754204298317623.0
4389718702,1754204298350942.2
4389752021,1754204298384285.0
4389785340,1754204298417685.5
4389818657,1754204298451003.8
4389851975,1754204298484335.8
4389885293,1754204298517525.0
4389918612,1754204298550845.8
4389951931,1754204298584179.0
4389985250,1754204298616625.0
4390018568,1754204298650822.8
4390051885,1754204298684122.0
4390085204,1754204298717433.0
4390118522,1754204298749768.0
4390151841,1754204298784080.2
4390185159,1754204298816388.0
4390218478,1754204298850733.2
4390251796,1754204298884045.8
4390285115,1754204298916462.2
4390318433,1754204298949813.2
4390351751,1754204298984106.8
4390385070,1754204299016387.2
4390418387,1754204299049615.0
4390451705,1754204299082936.0
4390485026,1754204299116219.0
4390518343,1754204299149577.0
4390551660,1754204299182916.5
4390584980,1754204299217175.0
4390618297,1754204299249531.5
4390651615,1754204299282884.0
4390684934,1754204299316104.0
4390718253,1754204299349487.0
4390751570,1754204299382841.0
4390784890,1754204299416145.8
4390818208,1754204299449461.8
4390851525,1754204299482749.8
4390884845,1754204299517075.5
4390918162,1754204299549392.0
4390951480,1754204299582761.0
4390984800,1754204299616047.5
4391018118,1754204299649341.5
4391051436,1754204299682697.8
4391084754,1754204299716004.0
4391118072,1754204299749421.5
4391151391,1754204299782739.5
4391184710,1754204299816055.5
4391218028,1754204299849170.2
4391251345,1754204299882510.2
4391284665,1754204299915809.8
4391317983,1754204299950394.8
4391351300,1754204299982426.8
4391384620,1754204300015791.2
4391417937,1754204300050160.5
4391451255,1754204300082474.0
4391484574,1754204300115819.5
4391517893,1754204300148997.2
4391551210,1754204300182307.2
4391584529,1754204300215778.0
4391617849,1754204300249063.0
4391651167,1754204300282431.2
4391684487,1754204300315709.0
4391717803,1754204300349108.8
4391751121,1754204300382453.8
4391784441,1754204300416758.2
4391817757,1754204300449038.5
4391851076,1754204300482363.5
4391884395,1754204300515641.0
4391917713,1754204300548967.5
4391951031,1754204300582338.8
4391984349,1754204300615691.2
4392017668,1754204300648955.2
4392050987,1754204300682248.0
4392084305,1754204300715504.0
4392117624,1754204300749044.5
4392150941,1754204300782333.5
4392184259,1754204300815552.5
4392217578,1754204300848706.5
4392250896,1754204300882010.2
4392284215,1754204300915329.2
4392317533,1754204300949916.0
4392350851,1754204300981959.2
4392384164,1754204301015350.2
4392417488,1754204301048675.2
4392450807,1754204301081914.2
4392484124,1754204301115372.8
4392517444,1754204301148807.8
4392550759,1754204301182184.0
4392584080,1754204301215453.8
4392617398,1754204301248769.0
4392650716,1754204301282119.8
4392684035,1754204301315267.2
4392717351,1754204301348583.2
4392750670,1754204301381835.2
4392783988,1754204301415304.2
4392817307,1754204301448740.8
4392850625,1754204301483025.0
4392883944,1754204301515298.8
4392917264,1754204301548644.2
4392950581,1754204301581987.8
4392983899,1754204301615280.8
4393017219,1754204301648449.5
4393050537,1754204301681790.0
4393083853,1754204301715135.5
4393117174,1754204301748465.2
4393150492,1754204301781751.8
4393183808,1754204301815146.5
4393217129,1754204301848385.0
4393250447,1754204301881721.0
4393283764,1754204301915028.5
4393317083,1754204301948273.8
4393350401,1754204301982655.2
4393383718,1754204302014980.0
4393417038,1754204302048224.5
4393450357,1754204302081606.5
4393483674,1754204302114960.5
4393516993,1754204302148182.0
4393550312,1754204302181563.5
4393583629,1754204302214954.0
4393616949,1754204302249153.8
4393650266,1754204302281532.0
4393683584,1754204302314837.2
4393716904,1754204302348096.5
4393750222,1754204302381470.8
4393783539,1754204302414789.0
4393816858,1754204302448054.5
4393850176,1754204302481415.2
4393883493,1754204302514723.8
4393916813,1754204302548069.5
4393950131,1754204302581419.0
4393983449,1754204302614810.5
4394016769,1754204302647955.0
4394050086,1754204302681324.0
4394083404,1754204302714654.2
4394116725,1754204302747980.2
4394150041,1754204302781310.2
4394183359,1754204302814604.0
4394216678,1754204302848027.0
4394249995,1754204302881511.5
4394283314,1754204302914786.5
4394316632,1754204302948231.0
4394349950,1754204302981340.8
4394383270,1754204303014739.5
4394416587,1754204303048014.8
4394449906,1754204303081238.5
4394483223,1754204303114621.5
4394516544,1754204303147917.8
4394549860,1754204303181300.8
4394583178,1754204303214585.8
4394616498,1754204303247867.5
4394649815,1754204303281231.0
4394683134,1754204303314500.5
4394716452,1754204303347864.5
4394749771,1754204303381155.5
4394783089,1754204303414538.0
4394816407,1754204303447818.0
4394849726,1754204303481076.5
4394883045,1754204303514411.2
4394916364,1754204303547748.5
4394949680,1754204303580990.5
4394983000,1754204303614297.0
4395016319,1754204303647559.5
4395049637,1754204303681166.2
4395082953,1754204303714497.8
4395116272,1754204303747837.5
4395149590,1754204303781001.5
4395182908,1754204303814373.5
4395216230,1754204303847606.5
4395249546,1754204303880917.8
4395282864,1754204303914262.8
4395316184,1754204303947560.5
4395349500,1754204303980906.8
4395382818,1754204304014245.8
4395416139,1754204304047503.0
4395449456,1754204304080814.0
4395482774,1754204304114096.8
4395516091,1754204304147430.2
4395549411,1754204304180930.5
4395582728,1754204304214383.0
4395616049,1754204304247609.0
4395649367,1754204304280927.0
4395682684,1754204304314205.2
4395716002,1754204304347529.2
4395749321,1754204304380567.8
4395782641,1754204304413888.5
4395815957,1754204304447230.0
4395849276,1754204304480669.5
4395882593,1754204304513958.2
4395915914,1754204304547285.0
4395949231,1754204304580647.5
4395982549,1754204304614023.0
4396015868,1754204304647266.2
4396049188,1754204304680754.0
4396082505,1754204304714040.2
4396115821,1754204304747311.2
4396149140,1754204304780699.8
4396182458,1754204304813927.0
4396215776,1754204304847270.2
4396249097,1754204304880566.5
4396282415,1754204304914891.5
4396315732,1754204304947208.0
4396349050,1754204304980485.5
4396382368,1754204305014277.0
4396415687,1754204305047144.0
4396449005,1754204305081192.5
4396482322,1754204305113474.2
4396515641,1754204305146811.5
4396548960,1754204305180117.8
4396582278,1754204305213440.8
4396615598,1754204305246774.8
4396648917,1754204305280380.5
4396682235,1754204305313649.8
4396715551,1754204305346996.8
4396748870,1754204305380198.8
4396782188,1754204305413571.2
4396815506,1754204305446810.0
4396848827,1754204305480218.2
4396882145,1754204305513536.5
4396915462,1754204305546845.2
4396948780,1754204305580114.5
4396982100,1754204305613493.5
4397015419,1754204305647791.8
4397048737,1754204305680115.0
4397082055,1754204305713297.2
4397115372,1754204305746649.5
4397148690,1754204305779976.2
4397182010,1754204305813607.0
4397215328,1754204305846897.0
4397248645,1754204305880225.0
4397281963,1754204305913329.8
4397315281,1754204305946666.8
4397348600,1754204305979942.5
4397381920,1754204306013188.8
4397415238,1754204306046522.2
4397448556,1754204306079818.2
4397481875,1754204306114193.0
4397515193,1754204306146570.8
4397548512,1754204306179830.5
4397581828,1754204306213137.2
4397615147,1754204306246312.5
4397648466,1754204306279574.0
4397681783,1754204306312915.5
4397715102,1754204306346274.2
4397748421,1754204306379525.0
4397781741,1754204306412836.5
4397815056,1754204306446194.0
4397848376,1754204306480510.2
4397881695,1754204306512800.0
4397915012,1754204306546130.0
4397948332,1754204306579496.0
4397981649,1754204306613165.8
4398014966,1754204306646101.8
4398048286,1754204306679401.8
4398081604,1754204306712720.2
4398114921,1754204306746022.8
4398148242,1754204306779386.2
4398181560,1754204306813671.2
4398214877,1754204306845976.0
4398248196,1754204306879433.5
4398281514,1754204306912774.5
4398314832,1754204306946097.0
4398348151,1754204306979422.8
4398381470,1754204307012820.0
4398414790,1754204307046046.5
4398448105,1754204307079358.5
4398481424,1754204307112938.5
4398514744,1754204307146266.5
4398548061,1754204307179604.0
4398581378,1754204307212722.0
4398614696,1754204307246063.0
4398648017,1754204307279401.2
4398681333,1754204307312719.8
4398714652,1754204307346014.8
4398747971,1754204307379332.2
4398781291,1754204307412763.5
4398814607,1754204307446012.2
4398847926,1754204307479299.0
4398881244,1754204307512620.5
4398914562,1754204307545943.5
4398947880,1754204307579287.0
4398981201,1754204307612484.0
4399014516,1754204307645768.8
4399047835,1754204307679006.8
4399081154,1754204307712412.5
4399114472,1754204307745763.5
4399147791,1754204307779102.5
4399181109,1754204307812826.8
4399214429,1754204307845709.5
4399247744,1754204307879040.5
4399281064,1754204307912329.8
4399314382,1754204307945649.8
4399347699,1754204307978987.5
4399381020,1754204308012306.0
4399414336,1754204308045615.8
4399447656,1754204308078944.8
4399480975,1754204308112241.8
4399514291,1754204308145568.2
4399547611,1754204308178905.5
4399580928,1754204308212340.5
4399614246,1754204308245664.0
4399647565,1754204308278964.8
4399680883,1754204308312215.0
4399714203,1754204308345553.5
4399747521,1754204308378858.2
4399780841,1754204308412006.5
4399814159,1754204308445381.8
4399847475,1754204308478765.2
4399880794,1754204308512331.5
4399914111,1754204308545606.2
4399947430,1754204308578855.5
4399980752,1754204308612088.0
4400014068,1754204308645223.0
4400047386,1754204308678564.2
4400080705,1754204308711826.8
4400114024,1754204308745176.0
4400147341,1754204308779523.5
4400180661,1754204308811789.5
4400213980,1754204308845136.5
4400247296,1754204308878473.2
4400280616,1754204308911817.8
4400313933,1754204308945352.8
4400347251,1754204308978659.8
4400380572,1754204309012049.8
4400413889,1754204309045019.2
4400447206,1754204309078368.0
4400480526,1754204309111643.0
4400513844,1754204309145000.8
4400547161,1754204309178335.2
4400580479,1754204309211612.2
4400613798,1754204309245066.0
4400647116,1754204309278402.0
4400680437,1754204309311757.8
4400713755,1754204309344936.2
4400747071,1754204309378250.0
4400780391,1754204309411574.2
4400813710,1754204309444995.2
4400847026,1754204309478257.5
4400880347,1754204309512655.0
4400913665,1754204309545012.5
4400946980,1754204309578308.5
4400980299,1754204309611582.0
4401013620,1754204309644881.8
4401046936,1754204309678197.5
4401080254,1754204309711504.8
4401113574,1754204309744776.2
4401146891,1754204309778036.0
4401180210,1754204309811533.0
4401213529,1754204309845095.8
4401246845,1754204309878403.5
4401280166,1754204309911701.5
4401313483,1754204309944883.2
4401346800,1754204309978176.2
4401380119,1754204310011500.8
4401413438,1754204310044811.8
4401446756,1754204310078138.2
4401480074,1754204310111430.0
4401513393,1754204310144784.2
4401546710,1754204310178096.0
4401580029,1754204310211489.2
4401613348,1754204310244740.8
4401646667,1754204310278046.2
4401679985,1754204310312340.2
4401713301,1754204310344586.2
4401746621,1754204310378786.2
4401779938,1754204310411106.8
4401813258,1754204310444525.5
4401846576,1754204310478851.8
4401879893,1754204310511160.0
4401913211,1754204310545513.8
4401946530,1754204310578894.0
4401979849,1754204310611248.0
4402013168,1754204310644585.2
4402046486,1754204310678841.2
4402079803,1754204310711176.0
4402113125,1754204310745398.0
4402146442,1754204310777681.2
4402179758,1754204310810915.2
4402213077,1754204310845351.5
4402246396,1754204310877644.0
4402279714,1754204310912017.0
4402313032,1754204310944313.0
4402346350,1754204310977591.2
4402379669,1754204311012115.0
4402412986,1754204311044231.2
4402446306,1754204311077561.8
4402479624,1754204311111894.5
4402512941,1754204311144333.8
4402546260,1754204311177624.2
4402579579,1754204311211963.2
4402612896,1754204311244272.8
4402646215,1754204311277586.0
4402679534,1754204311310900.2
4402712853,1754204311344172.5
4402746170,1754204311377544.8
4402779489,1754204311410936.8
4402812810,1754204311444191.5
4402846125,1754204311477522.0
4402879445,1754204311510720.5
4402912762,1754204311544206.5
4402946081,1754204311577529.2
4402979398,1754204311610833.8
4403012717,1754204311645006.8
4403046036,1754204311677273.5
4403079354,1754204311710606.2
4403112672,1754204311743859.2
4403145991,1754204311777145.2
4403179309,1754204311810541.8
4403212627,1754204311843758.0
4403245946,1754204311877084.8
4403279263,1754204311910407.5
4403312586,1754204311944782.5
4403345900,1754204311978057.5
4403379219,1754204312010355.0
4403412538,1754204312043675.2
4403445855,1754204312077011.2
4403479173,1754204312110301.5
4403512496,1754204312143892.0
4403545812,1754204312177193.8
4403579128,1754204312210670.2
4403612452,1754204312243746.0
4403645765,1754204312278051.5
4403679083,1754204312310355.8
4403712404,1754204312343688.2
4403745721,1754204312376874.0
4403779039,1754204312410195.2
4403812357,1754204312444756.8
4403845676,1754204312477098.8
4403878993,1754204312510397.8
4403912316,1754204312543848.0
4403945631,1754204312577057.5
4403978949,1754204312610547.8
4404012270,1754204312643712.8
4404045585,1754204312677147.8
4404078903,1754204312710376.8
4404112222,1754204312743801.0
4404145541,1754204312776800.0
4404178859,1754204312810043.8
4404212177,1754204312843371.8
4404245498,1754204312876754.8
4404278813,1754204312910071.5
4404312133,1754204312944354.8
4404345450,1754204312977751.2
4404378768,1754204313010135.0
4404412089,1754204313043441.2
4404445407,1754204313076662.5
4404478724,1754204313109938.2
4404512042,1754204313143236.0
4404545362,1754204313176645.2
4404578680,1754204313209823.8
4404611996,1754204313243158.0
4404645315,1754204313276498.8
4404678634,1754204313309790.5
4404711951,1754204313343121.0
4404745272,1754204313376449.8
4404778589,1754204313409864.8
4404811908,1754204313443193.5
4404845226,1754204313476760.8
4404878543,1754204313510059.8
4404911862,1754204313543388.2
4404945181,1754204313576443.8
4404978499,1754204313609780.5
4405011817,1754204313643066.8
4405045139,1754204313676366.5
4405078458,1754204313709684.2
4405111771,1754204313743052.0
4405145093,1754204313777604.2
4405178409,1754204313810019.0
4405211727,1754204313843284.8
4405245046,1754204313876250.2
4405278364,1754204313909608.2
4405311681,1754204313942948.2
4405345000,1754204313976188.2
4405378320,1754204314009603.0
4405411636,1754204314042880.5
4405444955,1754204314076158.2
4405478275,1754204314109518.8
4405511591,1754204314142845.5
4405544910,1754204314177125.5
4405578230,1754204314209569.5
4405611547,1754204314242804.5
4405644866,1754204314276059.8
4405678184,1754204314309357.5
4405711502,1754204314342651.8
4405744821,1754204314375926.2
4405778138,1754204314409296.8
4405811457,1754204314442574.5
4405844777,1754204314475991.2
4405878093,1754204314509371.8
4405911412,1754204314542616.5
4405944732,1754204314575980.2
4405978048,1754204314609494.0
4406011367,1754204314642744.2
4406044687,1754204314676046.0
4406078006,1754204314709377.2
4406111324,1754204314743711.2
4406144643,1754204314776043.0
4406177961,1754204314809383.8
4406211279,1754204314842678.2
4406244597,1754204314875872.0
4406277916,1754204314909188.8
4406311234,1754204314942512.2
4406344552,1754204314975808.8
4406377871,1754204315009198.5
4406411189,1754204315042446.0
4406444508,1754204315075867.8
4406477826,1754204315109243.8
4406511143,1754204315142530.2
4406544463,1754204315175834.2
4406577780,1754204315210146.8
4406611099,1754204315242461.2
4406644417,1754204315275694.2
4406677737,1754204315308969.8
4406711053,1754204315342345.0
4406744372,1754204315375628.8
4406777692,1754204315409021.5
4406811008,1754204315442304.8
4406844327,1754204315475594.5
4406877646,1754204315508934.8
4406910963,1754204315542246.2
4406944282,1754204315575866.8
4406977600,1754204315609165.5
4407010919,1754204315642487.8
4407044238,1754204315675515.0
4407077556,1754204315708839.0
4407110871,1754204315742130.2
4407144189,1754204315775423.5
4407177510,1754204315808838.5
4407210826,1754204315842084.0
4407244144,1754204315876415.2
4407277463,1754204315908749.0
4407310780,1754204315942063.5
4407344099,1754204315975380.5
4407377418,1754204316008703.2
4407410735,1754204316043002.2
4407444054,1754204316075328.5
4407477373,1754204316108586.0
4407510691,1754204316141854.0
4407544011,1754204316175198.2
4407577329,1754204316208691.2
4407610647,1754204316242011.0
4407643966,1754204316275328.2
4407677286,1754204316308598.5
4407710603,1754204316341867.8
4407743923,1754204316375175.2
4407777238,1754204316408697.0
4407810556,1754204316441993.2
4407843875,1754204316475323.2
4407877194,1754204316508339.2
4407910514,1754204316541689.5
4407943829,1754204316575042.2
4407977148,1754204316608483.0
4408010467,1754204316641739.0
4408043785,1754204316674977.5
4408077103,1754204316708409.2
4408110422,1754204316741695.2
4408143740,1754204316775004.5
4408177062,1754204316808278.5
4408210378,1754204316841586.8
4408243699,1754204316874919.5
4408277015,1754204316908143.5
4408310333,1754204316941544.2
4408343651,1754204316974836.5
4408376969,1754204317008167.0
4408410288,1754204317041548.0
4408443606,1754204317074880.2
4408476924,1754204317108100.0
4408510243,1754204317141504.8
4408543560,1754204317174818.0
4408576880,1754204317208068.2
4408610198,1754204317241435.2
4408643516,1754204317274768.5
4408676835,1754204317308014.8
4408710153,1754204317341408.0
4408743470,1754204317374713.5
4408776789,1754204317408058.0
4408810108,1754204317441379.0
4408843426,1754204317474719.2
4408876744,1754204317507994.8
4408910063,1754204317541309.2
4408943380,1754204317574658.8
4408976699,1754204317607961.0
4409010017,1754204317641274.8
4409043335,1754204317674583.0
4409076655,1754204317708914.8
4409109971,1754204317741258.8
4409143289,1754204317774592.0
4409176611,1754204317808209.0
4409209926,1754204317841490.2
4409243244,1754204317874702.5
4409276566,1754204317907800.8
4409309881,1754204317941256.0
4409343200,1754204317975534.0
4409376520,1754204318007812.2
4409409837,1754204318041129.5
4409443154,1754204318074469.8
4409476475,1754204318107906.8
4409509791,1754204318141278.0
4409543111,1754204318174531.8
4409576428,1754204318208002.8
4409609747,1754204318241295.5
4409643066,1754204318274622.2
4409676385,1754204318307843.8
4409709701,1754204318341266.5
4409743020,1754204318374561.2
4409776338,1754204318407953.2
4409809656,1754204318440945.2
4409842974,1754204318474255.5
4409876297,1754204318507534.8
4409909612,1754204318541023.2
4409942932,1754204318574309.0
4409976249,1754204318607736.2
4410009568,1754204318640930.8
4410042884,1754204318674197.2
4410076207,1754204318707499.2
4410109521,1754204318740856.2
4410142840,1754204318774095.5
4410176161,1754204318807436.8
4410209477,1754204318840801.0
4410242794,1754204318874100.5
4410276115,1754204318907398.8
4410309431,1754204318940773.0
4410342749,1754204318975083.2
4410376070,1754204319008809.2
4410409385,1754204319040708.5
4410442706,1754204319073944.5
4410476024,1754204319107214.0
4410509342,1754204319140666.0
4410542660,1754204319173818.8
4410575980,1754204319207198.2
4410609296,1754204319241644.5
4410642616,1754204319273924.2
4410675932,1754204319307307.8
4410709253,1754204319340829.8
4410742571,1754204319374127.5
4410775889,1754204319407503.5
4410809208,1754204319440419.8
4410842526,1754204319473693.8
4410875842,1754204319507015.0
4410909163,1754204319540275.8
4410942483,1754204319573724.5
4410975799,1754204319606963.0
4411009118,1754204319641412.0
4411042434,1754204319673715.0
4411075753,1754204319706984.5
4411109073,1754204319740253.2
4411142390,1754204319773539.8
4411175709,1754204319806949.0
4411209028,1754204319840156.5
4411242345,1754204319873497.0
4411275663,1754204319906795.2
4411308982,1754204319940142.2
4411342300,1754204319973458.5
4411375618,1754204320006763.0
4411408938,1754204320040115.2
4411442257,1754204320073396.2
4411475573,1754204320106711.8
4411508893,1754204320141081.5
4411542209,1754204320173325.5
4411575528,1754204320206735.5
4411608848,1754204320239991.2
4411642166,1754204320273325.0
4411675482,1754204320306608.5
4411708803,1754204320339955.8
4411742121,1754204320373256.2
4411775438,1754204320406572.2
4411808758,1754204320439885.5
4411842075,1754204320473260.5
4411875392,1754204320506518.5
4411908713,1754204320539860.8
4411942030,1754204320573201.8
4411975349,1754204320606562.2
4412008668,1754204320639929.8
4412041985,1754204320673251.8
4412075304,1754204320706580.2
4412108621,1754204320740041.5
4412141940,1754204320774356.0
4412175259,1754204320806743.2
4412208577,1754204320840132.8
4412241893,1754204320873468.5
4412275212,1754204320906765.5
4412308530,1754204320939789.2
4412341852,1754204320973115.8
4412375166,1754204321006542.0
4412408485,1754204321039886.5
4412441803,1754204321073215.2
4412475123,1754204321106505.2
4412508443,1754204321139834.8
4412541758,1754204321173162.0
4412575078,1754204321206449.5
4412608396,1754204321239791.5
4412641714,1754204321273139.5
4412675031,1754204321307428.2
4412708352,1754204321339720.5
4412741669,1754204321373081.8
4412774987,1754204321406472.2
4412808307,1754204321439689.8
4412841624,1754204321474042.2
4412874942,1754204321506335.5
4412908263,1754204321539640.8
4412941580,1754204321573012.8
4412974899,1754204321606255.2
4413008217,1754204321639741.0
4413041534,1754204321673103.0
4413074853,1754204321706387.0
4413108172,1754204321739674.2
4413141490,1754204321772883.8
4413174808,1754204321806250.0
4413208127,1754204321839532.8
4413241444,1754204321872872.5
4413274762,1754204321907158.0
4413308082,1754204321939473.5
4413341400,1754204321972811.0
4413374718,1754204322006091.0
4413408036,1754204322039449.5
4413441356,1754204322072742.5
4413474672,1754204322106047.5
4413507990,1754204322139401.5
4413541309,1754204322172682.5
4413574629,1754204322206073.0
4413607945,1754204322239357.8
4413641264,1754204322272672.5
4413674582,1754204322305967.2
4413707902,1754204322340275.2
4413741219,1754204322372657.2
4413774539,1754204322405889.0
4413807855,1754204322439262.8
4413841176,1754204322472571.8
4413874492,1754204322506895.5
4413907812,1754204322539199.0
4413941130,1754204322572573.0
4413974448,1754204322605921.8
4414007765,1754204322639138.2
4414041086,1754204322672472.5
4414074402,1754204322705782.0
4414107720,1754204322739102.5
4414141039,1754204322772556.8
4414174358,1754204322805894.2
4414207676,1754204322839237.0
4414240994,1754204322872355.8
4414274313,1754204322906677.5
4414307630,1754204322939052.5
4414340951,1754204322972265.2
4414374267,1754204323006740.2
4414407586,1754204323038991.5
4414440905,1754204323072224.8
4414474221,1754204323105636.0
4414507541,1754204323138905.8
4414540858,1754204323172210.0
4414574177,1754204323205606.2
4414607495,1754204323238872.8
4414640816,1754204323272025.0
4414674132,1754204323305457.5
4414707450,1754204323338672.0
4414740770,1754204323372159.2
4414774086,1754204323405587.2
4414807405,1754204323438821.5
4414840726,1754204323472096.0
4414874042,1754204323506451.2
4414907362,1754204323538725.2
4414940678,1754204323572275.5
4414973998,1754204323605528.5
4415007315,1754204323639795.8
4415040634,1754204323672001.2
4415073952,1754204323705364.8
4415107271,1754204323738692.8
4415140591,1754204323771828.0
4415173906,1754204323805335.0
4415207225,1754204323838620.5
4415240543,1754204323871810.8
4415273861,1754204323905149.0
4415307181,1754204323938439.0
4415340499,1754204323972047.8
4415373816,1754204324005388.5
4415407136,1754204324038687.5
4415440454,1754204324072016.2
4415473774,1754204324106329.5
4415507090,1754204324139664.0
4415540408,1754204324171794.2
4415573728,1754204324205192.8
4415607045,1754204324238447.2
4415640366,1754204324271750.0
4415673681,1754204324305083.0
4415706999,1754204324338391.5
4415740318,1754204324371639.8
4415773639,1754204324404921.2
4415806954,1754204324438282.5
4415840274,1754204324471627.2
4415873592,1754204324504812.0
4415906912,1754204324538137.2
4415940232,1754204324571560.2
4415973547,1754204324605365.8
4416006868,1754204324638140.0
4416040185,1754204324672559.5
4416073502,1754204324705073.2
4416106821,1754204324738387.8
4416140139,1754204324771693.8
4416173456,1754204324804878.5
4416206775,1754204324838155.8
4416240096,1754204324872509.2
4416273411,1754204324904811.8
4416306729,1754204324938136.5
4416340050,1754204324972447.2
4416373366,1754204325005257.2
4416406685,1754204325038080.0
4416440003,1754204325072441.2
4416473323,1754204325104701.0
4416506639,1754204325138041.2
4416539959,1754204325172320.5
4416573281,1754204325205676.5
4416606593,1754204325237982.2
4416639914,1754204325271257.0
4416673232,1754204325305622.5
4416706551,1754204325338915.0
4416739870,1754204325372259.0
4416773187,1754204325406004.0
4416806506,1754204325438751.0
4416839825,1754204325472025.8
4416873143,1754204325505281.8
4416906460,1754204325538601.2
4416939779,1754204325571941.0
4416973099,1754204325605247.8
4417006415,1754204325638533.5
4417039734,1754204325670878.0
4417073052,1754204325705179.8
4417106371,1754204325738524.2
4417139689,1754204325770802.2
4417173008,1754204325805258.2
4417206325,1754204325837576.8
4417239641,1754204325871961.8
4417272962,1754204325904184.8
4417306282,1754204325938442.2
4417339598,1754204325970751.5
4417372917,1754204326005205.2
4417406236,1754204326037495.8
4417439555,1754204326071788.2
4417472873,1754204326104081.8
4417506190,1754204326138483.0
4417539509,1754204326170711.5
4417572829,1754204326204389.5
